,ID,TimeStamp,Tweets,Likes,Retweet_count
664,1029299987690139648,2022-07-30 05:39:36+00:00,“My nomination is proof that the poor in India can not only dream but also fulfil those dreams.” A powerful message b…,0,354
665,1029299987690139648,2022-07-30 05:39:33+00:00,"The atmosphere was electric to say the least as we celebrated the victory of Smt DroupadiMurmu, India's first tribal P…",0,379
666,1251788056845332483,2022-07-30 05:39:19+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
667,1292296800745828353,2022-07-30 05:37:52+00:00,"Prime Minister Narendra Modi congratulated NDA's DroupadiMurmu on being declared the President of India, at her residence in Delh…",0,1860
668,1549000541073965056,2022-07-30 05:28:43+00:00,A Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapatibhavan. 💐 …,0,5
669,944502665362358272,2022-07-30 05:23:16+00:00,woke: Indian feminists tweets for KamalaHarris 10000000000Indian feminists tweets for DroupadiMurmu 0Colonial slaves.,0,4438
670,1373989780745244674,2022-07-30 05:22:50+00:00,Entire nation proudly salutes our new PresidentofIndia Revered DroupadiMurmu ji truly symbolises triumph of incl…,0,6
671,1245414639719997441,2022-07-30 05:18:04+00:00,Odisha: Immensely pleased to greet the daughter of Odisha Smt DroupadiMurmu who has been elected as PresidentOfIndia. I wishe…,0,474
672,1398158248872583168,2022-07-30 05:15:56+00:00,Congress Leader’s Written Apology To President For ‘Rashtrapatni’ RemarkCongress apology PresidentofIndia DroupadiMurmu rashtrapatni india Politics updates readselective,6,0
673,2238438752,2022-07-30 05:13:48+00:00,BJP demands formal apology for uncouth remarks about President DraupadiMurmu issues a statement in support o…,0,13
674,124228751,2022-07-30 05:08:35+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
675,198605124,2022-07-30 05:08:20+00:00,india: Q2. Do Congress () leader AdhirRanjanChowdhury's remarks on President DroupadiMurmu () reflect…,0,2
676,915467989608144896,2022-07-30 05:03:08+00:00,"Say hello to Madam President.India, a country with population of 1,407,563,842 has a female president 🙌Adorning the…",0,10
677,2821003008,2022-07-30 05:02:42+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
678,962318077059915777,2022-07-30 04:59:46+00:00,Hearty Congratulations to Smt.Droupadi Murmu ji on being elected as the 15th President of India. MPDroupad…,0,4
679,1428921991956819972,2022-07-30 04:59:25+00:00,A Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapatibhavan. 💐 …,0,5
680,1502989011539095555,2022-07-30 04:55:54+00:00,Pride moment for all as Droupadi Murmu ji has taken The oath 🇮🇳DroupadiMurmu DroupadiMurmuJi PresidentofIndia Narendr…,0,7
681,1502989011539095555,2022-07-30 04:55:49+00:00,Guard Of Honour For President Droupadi Murmu 🇮🇳🙏DroupadiMurmu DroupadiMurmuJi PresidentofIndia,0,9
682,1352994838166134784,2022-07-30 04:55:21+00:00,"Since morning some paid channels were saying that BJP MLA chatterji will join TMC today. On the contrary, he was f…",0,25
683,1303012033428824064,2022-07-30 04:44:51+00:00,"Calling Droupadi Murmu ji as ""Rashtrapatni"" is the lowest Congress leaders could stoop to. Addicted to a silver spoon l…",0,1
684,1505409062262824964,2022-07-30 04:44:23+00:00,dk: Euphoric celebrations can be seen all around the nation. 🇮🇳 Cheerfully celebrated the victory of DroupadiMurmu Ji as the P…,0,27
685,1275473865599262720,2022-07-30 04:42:36+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
686,1270212112292483072,2022-07-30 04:41:36+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
687,1298662487315816448,2022-07-30 04:41:08+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
688,1266625378208153602,2022-07-30 04:41:06+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
689,1403957471119515656,2022-07-30 04:41:06+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
690,3866400252,2022-07-30 04:41:01+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
691,218765592,2022-07-30 04:37:09+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
692,1421687702252974088,2022-07-30 04:33:27+00:00,"DroupadiMurmuBy playing which Holi, we get all happiness and complete salvation?GodMorningThursdayRead the book ""…",0,61
693,831061247873388545,2022-07-30 04:31:26+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’bl…",0,20
694,2392031700,2022-07-30 04:31:24+00:00,"AdhirRanjanChowdhury, a member of Parliament and the Congress party, has been summoned by the NCW for his 'Rashtrapatni' remark on President DroupadiMurmu. Chowdhury also faces an FIR registered in Madhya Pradesh by BJP workers.",0,0
695,1393506126721814528,2022-07-30 04:30:16+00:00,"AdhirRanjanChowdhury apologises to President DroupadiMurmu In a letter addressed to the President, he wrote: ""I am writing to express my regret for having mistakenly used an incorrect word to describe the position you hold. I assure you that it was a slip of the tongue.""",0,0
696,598041891,2022-07-30 04:29:53+00:00,"In Kakkur, Kerala our volunteers organized a welcome program between students in honour of Smt. DroupadiMurmu Ji, Hon’ble President of India.",27,20
697,114477413,2022-07-30 04:29:43+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
698,1534055193322885120,2022-07-30 04:29:19+00:00,DroupadiMurmu takes as oath President of India. She is 🔹 15th President of India. 🔹 2nd woman President🔹 1st Trib…,0,57
699,53306998,2022-07-30 04:28:25+00:00,Many congratulations to Hon Smt DroupadiMurmu from NRI’s in United States and around the world on being elected as th…,0,4
700,719183399252918274,2022-07-30 04:25:33+00:00,“My nomination is proof that the poor in India can not only dream but also fulfil those dreams.” A powerful message b…,0,354
701,1405959310828474370,2022-07-30 04:20:47+00:00,"Union Minister for and Cooperation, Shri , called on President DroupadiMurmu at RashtrapatiB…",0,5
702,1555266841,2022-07-30 04:19:51+00:00,"Adhir Ranjan writes to Om Birla, says ‘the way Smriti Irani yelled President’s name without prefixing wasn’t proper’AdhirRanjanChowdhury PresidentofIndia DroupadiMurmu SmritiIrani OmBirla",1,0
703,2377940634,2022-07-30 04:15:43+00:00,"Here are some little-known facts from the personal and political life of DroupadiMurmu, a leader from the margins known…",0,1
704,155171239,2022-07-30 03:58:33+00:00,"The President an Indian citizen, devoted the life working despite tough personal challenges in the ignored sections of country whr education, economic &amp; other basic benifits lacked. Frm teacher→community worker→ minister→governor to President.DroupadiMurmu ji🙏🚩 RESPECT",1,0
705,1261436605782319106,2022-07-30 03:45:44+00:00,I extend my heartiest greetings to respected Droupadi Murmiji for swearing in as the new President of India. I hope Indi…,0,51
706,1419572338803187712,2022-07-30 03:40:18+00:00,"India scripts history, gets its first tribal and first President to be born in an Independent India - Smt. DroupadiMurmu!…",0,141
707,1514882660702720007,2022-07-30 03:40:02+00:00,Congratulations India ❤️PresidentofIndia DroupadiMurmu,0,1366
708,1465593053943504897,2022-07-30 03:35:43+00:00,GayathriR: BJP stands for True Social Justice and Women Empowerment. I congratulate our President of India DroupadiMurmu JI. Oat…,0,45
709,1479201272167231490,2022-07-30 03:15:53+00:00,DroupadiMurmu Is India's New President,0,544
710,1543464265155166208,2022-07-30 03:08:21+00:00,latestnews BreakingNews Adhirranjanchowdhury apologises to presidentmurmu for his 'rashtrapatni' remark in written. AdhirRanjanChowdhury DroupadiMurmu PresidentDroupadiMurmu PresidentofIndia rashtrapatni,0,0
711,805268500579119105,2022-07-30 03:08:09+00:00,Union Home Minister AmitShah calls on President DroupadiMurmu at RashtrapatiBhavan in Delhi,0,4
712,68325989,2022-07-30 03:07:35+00:00,Public service has been the meaning of my life so far.A line from the poem of eminent Poet Bhim Bhoi Ji…,0,53
713,805268500579119105,2022-07-30 03:06:21+00:00,"RashtrapatniRow | Congress MP AdhirRanjanChowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" r…",0,2
714,805268500579119105,2022-07-30 03:05:56+00:00,President DroupadiMurmu writes to SriLankan President RanilWickremesinghe thanking him for his letter of congratula…,0,2
715,1440982561262559234,2022-07-30 03:02:47+00:00,“My nomination is proof that the poor in India can not only dream but also fulfil those dreams.” A powerful message b…,0,354
716,2403016908,2022-07-30 02:59:27+00:00,India's election of its second female president has sparked a fevered debate over a deceptively simple question: How shoul…,0,3
717,1367163022486110209,2022-07-30 02:49:01+00:00,Heartiest congratulations to the people’s President of India Smt. DroupadiMurmu ji for historical win. My SandArt at Pur…,0,2604
718,1531993060116144128,2022-07-30 02:40:45+00:00,"Maharashtra Governor BhagatSinghKoshyari met President DroupadiMurmu at RashtrapatiBhavan in Delhi, today. https://t…",0,11
719,97718490,2022-07-30 02:36:24+00:00,Droupadi Murmu epitomises the Indian dream. Her elevation to head of state means we now have a people's president as we…,0,13
720,1514967786740617216,2022-07-30 02:33:25+00:00,"AdhirChowdhury refers to President DroupadiMurmu as Rashtrapatni, humiliating the highest constitutional post.Despite be…",0,51
721,1025630984996364288,2022-07-30 02:24:57+00:00,Union Home Minister AmitShah calls on President DroupadiMurmu at RashtrapatiBhavan in Delhi,0,4
722,332870347,2022-07-30 02:18:52+00:00,india: If the BJP’s track record on Dalit socio-economic advancement in the five years of RamNathKovind’s presidency is an…,0,2
723,1541806517988491264,2022-07-30 02:15:17+00:00,22 MLAs in Assam 6 MLAs in Chhattisgarh 10 MLAs in Jharkhand 19 MLAs in Madhya Pradesh 16 MLAs in Maharashtra 10 MLAs…,0,49
724,903068801515716608,2022-07-30 02:12:59+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
725,903068801515716608,2022-07-30 02:12:54+00:00,"Will the Parliament logjam end anytime soon?BJP's Shehzad Poonawala (Ind), AAP's Reena Gupta (ReenaG) face…",0,7
726,809015167,2022-07-30 02:11:00+00:00,"I assure you it was ""slip of tongue"": to on rashtrapatni remark",0,0
727,53000919,2022-07-30 02:10:00+00:00,"If the BJP’s track record on Dalit socio-economic advancement in the five years of RamNathKovind’s presidency is anything to go by, one cannot expect much from DroupadiMurmu’s presidency in terms of tribal upliftment, pointed out .",3,2
728,851130581177872387,2022-07-30 02:09:18+00:00,A Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapatibhavan. 💐 …,0,5
729,1427841197737877504,2022-07-30 01:59:01+00:00,DHSpeakOut |AdhirRanjanChowdhury Congress DRoupadiMurmu BJPRead more: …,0,7
730,130743819,2022-07-30 01:57:30+00:00,Both the and the hardened their combative stance over the political row that followed Congress leader AdhirRanjanChowdhury ’s 'rashtrapatni' remark for President DroupadiMurmu RashtrapatniRow SmritiIraniSoniaGandhistandoff,0,0
731,19519947,2022-07-30 01:57:27+00:00,Both the and the hardened their combative stance over the political row that followed Congress leader AdhirRanjanChowdhury ’s 'rashtrapatni' remark for President DroupadiMurmu RashtrapatniRow SmritiIraniSoniaGandhistandoff,1,0
732,1256153383460724736,2022-07-30 01:49:05+00:00,ModiTS: My First complaint to DroupadiMurmu Amma PresidentofIndia 🙏🙏AMMA SAVE MY FAMILY FROM FLASE SCST CASES AND FALSE CAS…,0,2
733,154769720,2022-07-30 01:48:33+00:00,Union Home Minister Amit Shah calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi.,0,10
734,154769720,2022-07-30 01:48:17+00:00,Parliamentary Affairs Minister Pralhad Joshi reiterates BJP’s demand for Congress President Sonia Gandhi’s apology over…,0,16
735,1427172510643019783,2022-07-30 01:44:22+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
736,1550835515121086464,2022-07-30 01:42:39+00:00,"President DroupadiMurmu writes to SriLankan President RanilWickremesinghe thanking him for his letter of congratulations on her assumption of office of the President.In her letter, she also extends her felicitations to him on his recent election as the Sri Lankan President.",0,0
737,1294487613001342977,2022-07-30 01:39:36+00:00,National Commission for Women sends notice to Congress MP AdhirRanjanChowdhury to appear before it in person and to ten…,0,10
738,117725642,2022-07-30 01:24:41+00:00,' Draupadi Murmu has scripted history by becoming the first leader from the tribal community to become the Indian President…,0,27
739,1384395624833970180,2022-07-30 01:07:40+00:00,@lokeshsharma: Congratulations to Smt. DroupadiMurmu ji on her election as PresidentofIndia. Best wishes to her.,0,535
740,1323617419814821888,2022-07-30 01:03:48+00:00,"Hon'ble Governor called on President (), Ms DroupadiMurmu at Rashtrapati Bhavan. …",0,16
741,2641372727,2022-07-30 00:56:54+00:00,ModiTS: My First complaint to DroupadiMurmu Amma PresidentofIndia 🙏🙏AMMA SAVE MY FAMILY FROM FLASE SCST CASES AND FALSE CAS…,0,2
742,2641372727,2022-07-30 00:56:34+00:00,"My First complaint to DroupadiMurmu Amma PresidentofIndia 🙏🙏AMMA SAVE MY FAMILY FROM FLASE SCST CASES AND FALSE CASES FILED BY TELANGANA STATE CREATED ALL FALSE WITNESSES,FALSE DOCUMENTSPLS SAVE MY FAMILY,😭😭😭😭",1,2
743,316645945,2022-07-30 00:45:12+00:00,"2007: We have organized Congratulations ceremony at tribal community in Nari village, Jhansi district, Uttar Pradesh.DroupadiMu…",0,2
744,802185900624969728,2022-07-30 00:38:38+00:00,BJP demands apology from Congress MP Adhir Chowdhury for his remark against President DroupadiMurmu LokSabha adjourned…,0,74
745,1073676020,2022-07-30 00:30:03+00:00,The election of DroupadiMurmu as the President of India has brought Odisha connection with Delhi power circle into the sp…,0,2
746,19897138,2022-07-30 00:30:00+00:00,The election of DroupadiMurmu as the President of India has brought Odisha connection with Delhi power circle into the spotlight. (Aditya Bidwai/Aajtak) | RE,12,2
747,42783427,2022-07-30 00:20:31+00:00,"In this episode of Nothing But The Truth, analyses why Droupadi Murmu as President is a watershed moment and…",0,6
748,1552994583730356224,2022-07-30 00:18:27+00:00,Read more - To donate - Hii everyone we need some immediate help to save our friend's life plz 🙏🙏🙏 help us.u can varify all the details .SonuSood PMModi DroupadiMurmu OTVNew KanakNews SonuSood,1,0
749,1110149874794680320,2022-07-30 00:04:23+00:00,Union Home Minister Amit Shah calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi.,0,10
750,1380138575686033408,2022-07-29 23:25:12+00:00,@lokeshsharma: Congratulations to Smt. DroupadiMurmu ji on her election as PresidentofIndia. Best wishes to her.,0,535
751,1435568221289992196,2022-07-29 22:30:10+00:00,‘Rashtrapatni’ remark row: Cong leader sends written apology to President Murmu adhirchowdhury BJP Congres DroupadiMurmu Hindinationallanguage rahstrapatniremarkro rashtrapatniremark smritiirani SoniaSmritispat tribalpresident whatdidadhird...,0,0
752,1095278599135883265,2022-07-29 21:53:25+00:00,http://Adhir tenders written apology to President Murmu AdhirRanjanChowdhury DroupadiMurmu AdhirApologises Dinalipi,0,0
753,180748385,2022-07-29 21:50:00+00:00,"The anointment of DroupadiMurmu as the President of the Republic, especially in the 75th year of India’s independence, manifests a special moment of social empowerment. writes.",0,0
754,1424634156496027656,2022-07-29 21:20:36+00:00,dk: A moment of pride for all of us!Attended the historic oath-taking ceremony of Smt. DroupadiMurmu Ji.My best wishes to her…,0,33
755,1424634156496027656,2022-07-29 21:18:03+00:00,dk: The highly derogatory remarks made by the Congress MP are unacceptable. They're unable to digest a tribal woman a…,0,23
756,1135066922637074433,2022-07-29 21:02:06+00:00,woke: Indian feminists tweets for KamalaHarris 10000000000Indian feminists tweets for DroupadiMurmu 0Colonial slaves.,0,4438
757,1028438369234309120,2022-07-29 21:01:51+00:00,. shares a picture with President DroupadiMurmu as she congratulates her too,0,5
758,2990751480,2022-07-29 20:51:23+00:00,Rairangpur: Preparations in full swing. Big celebration plans by ahead of PresidentialElections2022 results.…,0,38
759,2990751480,2022-07-29 20:49:15+00:00,"President DroupadiMurmu, in an interview with an Odia video magazine, revealed that her first name 'Droupadi' is not her…",0,8
760,1145393025511673856,2022-07-29 20:30:32+00:00,Congress leader AdhirRanjanChowdhury on Friday sent a written letter to PresidentofIndia DroupadiMurmuapologyletter,1,1
761,3230625147,2022-07-29 20:24:54+00:00,Heartiest Congratulations to Smt Droupadi Murmu Ji on her election as the 15th President of India. Her election marks a hi…,0,27
762,1067461856229388288,2022-07-29 20:06:39+00:00,"Meet Odia Colonel Stalin Mohanty, Who led the first Guard of Honour for President Droupadi Murmu.He's from Kantapada…",0,11
763,1541411313246945280,2022-07-29 20:00:54+00:00,IND I do 👆she is nice and we love DroupadiMurmu,0,0
764,1874798778,2022-07-29 19:37:42+00:00,"Sorry, writes Congress MP to Droupadi Murmu AdhirRanjanChowdhury DroupadiMurmu",0,0
765,1083103484935696384,2022-07-29 19:22:37+00:00,"This is d precise reason ""Why, a Caste Based Reservation is still needed in India even after 75 Yrs of Independence.""…",0,5
766,67562427,2022-07-29 19:17:33+00:00,Congress President Mrs Sonia Gandhi : I send my congratulations and best wishes to the President-elect Smt. DroupadiMur…,0,117
767,1085366414788227072,2022-07-29 18:59:52+00:00,hindu: Just in | Congress leader Adhir Ranjan Chowdhury sends a letter to apologise to President DroupadiMurmu. | reports.,0,2
768,1509101079555887104,2022-07-29 18:54:55+00:00,SmritiIrani was yelling ‘DroupadiMurmu’ repeatedly without prefixing Hon’ble President or Madame or Smt before the Pres…,0,7
769,160883092,2022-07-29 18:52:39+00:00,"In this episode of Nothing But The Truth, analyses why Droupadi Murmu as President is a watershed moment and…",0,6
770,1489073962592378880,2022-07-29 18:44:29+00:00,Renowned sand artist created sand artwork of NDA candidate DroupadiMurmu at Puri seashore to congratulate he…,0,43
771,1097929522995814400,2022-07-29 18:44:13+00:00,🇸🇦🇮🇳 SaudiArabia’s King Salman Al-Saud and Crown Prince MohammedBinSalman Al-Saud congratulated India’s new President…,0,12
772,1261939851424747521,2022-07-29 18:39:32+00:00,“My nomination is proof that the poor in India can not only dream but also fulfil those dreams.” A powerful message b…,0,354
773,118425695,2022-07-29 18:38:02+00:00,"In this episode of Nothing But The Truth, analyses why Droupadi Murmu as President is a watershed moment and…",0,6
774,1097929522995814400,2022-07-29 18:33:39+00:00,"India is blessed to have a leader, who is a Proud Tribal Unapologetic Hindu DroupadiMurmu.This is a very significant histori…",0,1234
775,1080341297846571008,2022-07-29 18:32:12+00:00,"In this episode of Nothing But The Truth, analyses why Droupadi Murmu as President is a watershed moment and…",0,6
776,1073676020,2022-07-29 18:31:04+00:00,"In this episode of Nothing But The Truth, analyses why Droupadi Murmu as President is a watershed moment and…",0,6
777,19897138,2022-07-29 18:30:21+00:00,"In this episode of Nothing But The Truth, analyses why Droupadi Murmu as President is a watershed moment and what's BJP's tribal game plan. Watch to know more. Watch full show: IndiaTodayPodcasts President DroupadiMurmu NewsMo",10,6
778,1257216048316678144,2022-07-29 18:19:32+00:00,"The atmosphere was electric to say the least as we celebrated the victory of Smt DroupadiMurmu, India's first tribal P…",0,379
779,1528174851479207937,2022-07-29 18:09:20+00:00,DroupadiMurmuMam Namaskar please save &amp; help900 Supply Workers &amp; 1500 jobConracts Workers of NeelacherIspat Nigam ltd now we all are unemployment &amp; our financial condition of familly is very weak please we request save us.,0,0
780,1428015977166348296,2022-07-29 18:07:26+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
781,2865086833,2022-07-29 18:00:03+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
782,912335680176615424,2022-07-29 17:59:03+00:00,"Will the Parliament logjam end anytime soon?BJP's Shehzad Poonawala (Ind), AAP's Reena Gupta (ReenaG) face…",0,7
783,2865086833,2022-07-29 17:56:02+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
784,1182677715704401920,2022-07-29 17:55:37+00:00,Congratulations India ❤️PresidentofIndia DroupadiMurmu,0,1366
785,1501591023201681409,2022-07-29 17:52:16+00:00,"in: Delhi: Smriti Irani, Union Minister for Women &amp; Child Development &amp; Minority Affairs along with Dr Mahendra Munjpara, Mo…",0,1
786,1501591023201681409,2022-07-29 17:51:42+00:00,in: Delhi: Union Home Minister AmitShah calls on President DroupadiMurmu at Rashtrapati Bhavan,0,1
787,134044319,2022-07-29 17:51:31+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
788,134044319,2022-07-29 17:51:02+00:00,"Will the Parliament logjam end anytime soon?BJP's Shehzad Poonawala (Ind), AAP's Reena Gupta (ReenaG) face…",0,7
789,1501591023201681409,2022-07-29 17:49:12+00:00,"in: President DroupadiMurmu writes to Sri Lankan President Ranil Wickremesinghe, thanking him for his letter of congratulati…",0,1
790,1401920429762105351,2022-07-29 17:46:42+00:00,"A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The delegation was led by Speaker of Assembly of Mozambique, Esperanca Laurinda Francisco Nhiuane Bias.",3,0
791,4890850881,2022-07-29 17:45:42+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
792,1401920429762105351,2022-07-29 17:43:38+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark about her.,2,0
793,1423118612085174275,2022-07-29 17:43:19+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
794,1292641302404665346,2022-07-29 17:43:01+00:00,"Here 👇👇 is our new President DroupadiMurmu's identity, political career and life story.UPSC APPSC TSPSC GKHPSC APSC…",0,22
795,1423118612085174275,2022-07-29 17:42:56+00:00,"Will the Parliament logjam end anytime soon?BJP's Shehzad Poonawala (Ind), AAP's Reena Gupta (ReenaG) face…",0,7
796,71752362,2022-07-29 17:36:51+00:00,Want to burn fat safely🤔Click Here To Know More👇 DroupadiMurmu ThankYouTheMovie SDCC2022 E…,0,1
797,2537513593,2022-07-29 17:35:23+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
798,1408117401472815105,2022-07-29 17:34:04+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
799,1252136527485964289,2022-07-29 17:30:47+00:00,"Union Minister for and Cooperation, Shri , called on President DroupadiMurmu at RashtrapatiB…",0,5
800,1252136527485964289,2022-07-29 17:30:24+00:00,"Shri Raj Kumar Singh, Union Minister for and along with Shri , MoS for and …",0,6
801,2262532860,2022-07-29 17:30:15+00:00,‘Slip Of Tongue’: Congress Leader Adhir Ranjan Chowdhury Tenders Written Apology To President MurmuAdhirRanjanChowdhuryDroupadiMurmuRashtrapatniRow,1,3
802,906472343857328128,2022-07-29 17:26:55+00:00,"Will the Parliament logjam end anytime soon?BJP's Shehzad Poonawala (Ind), AAP's Reena Gupta (ReenaG) face…",0,7
803,1379320606563299335,2022-07-29 17:25:11+00:00,"AdhirChowdhury refers to President DroupadiMurmu as Rashtrapatni, humiliating the highest constitutional post.Despite be…",0,51
804,218076225,2022-07-29 17:24:50+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
805,392608775,2022-07-29 17:24:23+00:00,"Will the Parliament logjam end anytime soon?BJP's Shehzad Poonawala (Ind), AAP's Reena Gupta (ReenaG) face…",0,7
806,392608775,2022-07-29 17:24:13+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena G…,0,10
807,1424634156496027656,2022-07-29 17:21:34+00:00,National Commission for Women sends notice to Congress MP AdhirRanjanChowdhury to appear before it in person and to ten…,0,10
808,6509832,2022-07-29 17:21:25+00:00,"Will the Parliament logjam end anytime soon?BJP's Shehzad Poonawala (Ind), AAP's Reena Gupta (ReenaG) faceoff Watch NewsEpicentre with Parliament DroupadiMurmu DraupadiMurmu",19,7
809,1424634156496027656,2022-07-29 17:20:45+00:00,Parliamentary Affairs Minister Pralhad Joshi reiterates BJP’s demand for Congress President Sonia Gandhi’s apology over…,0,16
810,861560902260281344,2022-07-29 17:20:00+00:00,"President DroupadiMurmu writes to Sri Lankan President Ranil Wickremesinghe, thanking him for his letter of congratulations on her assumption of office of the President. In her letter, she also extends her felicitations to him on his recent election as the Sri Lankan President.",1,0
811,1370667122116882435,2022-07-29 17:19:31+00:00,Adhir Ranjan Chowdhury urges President to accept his apologyAdhirRanjanChowdhury President DroupadiMurmu SoniaGandhi,0,0
812,6509832,2022-07-29 17:19:21+00:00,The Parliament logjam : Is the opposition practicing doublespeak? BJP's Shehzad Poonawala (Ind) and AAP's Reena Gupta (ReenaG) share their views Watch NewsEpicentre with Parliament monsoonsession DroupadiMurmu DraupadiMurmu,28,10
813,1424634156496027656,2022-07-29 17:18:38+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
814,1424634156496027656,2022-07-29 17:17:49+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
815,1155182219742339072,2022-07-29 17:15:37+00:00,SmritiIrani was yelling ‘DroupadiMurmu’ repeatedly without prefixing Hon’ble President or Madame or Smt before the Pres…,0,7
816,913794175,2022-07-29 17:15:35+00:00,The Real Women Empowerment🔥BJP HAS GIVEN INDIA ITS FRSTFemale Tribal PresidentFemale Foreign MinisterFull-Time Fema…,0,7
817,1421741667506286593,2022-07-29 17:14:07+00:00,President-Elect DroupadiMurmu To Take Oath Today: 10 Points,0,9
818,83373659,2022-07-29 17:12:49+00:00,"""But the real success of our democracy is when she is looked at as not merely a ""tribal President"" but the President of th…",0,1
819,838752044144070658,2022-07-29 17:12:38+00:00,"Dear Shiv Jaiswal,Kindly visit your respective agency with your DGCC book for resolving your complaint.Thank You.",0,0
820,83373659,2022-07-29 17:12:36+00:00,"""...it will be up to her to leave a legacy that does justice to the powerful promise of this moment of her elevation,"" …",0,1
821,1524267294612127744,2022-07-29 17:10:45+00:00,Heartiest congratulations to the people’s President of India Smt. DroupadiMurmu ji for historical win. My SandArt at Pur…,0,2604
822,2402483378,2022-07-29 17:06:27+00:00,BJP vs Congress standoff continues in Parliament; Smriti Irani writes to Droupadi Murmu @pallavighosh shares more details…,0,1
823,91766088,2022-07-29 17:01:03+00:00,Proud Hindu Women of India now the Maha-Mahim of Bharat. DroupadiMurmu PresidentofIndia PresidentialElectionResult H…,0,24
824,1477595615152406529,2022-07-29 16:59:38+00:00,: Morning Start journey Thanks Gujrat police | Shihab Chottur Official |.…...shihabchottur shihabchottur…,0,2
825,1267836758395203584,2022-07-29 16:59:33+00:00,hindu: Congress leader Adhir Ranjan Chowdhury wrote to President DroupadiMurmu and apologised to her for his objectionable remark…,0,4
826,1477595615152406529,2022-07-29 16:57:29+00:00,: today start journey | Support me 🤲🏻 | Shihab Chottur |....shihabchottur shihabchottur goodmorning Tr…,0,2
827,562400392,2022-07-29 16:55:57+00:00,Congress leader AdhirRanjanChowdhary writes to Lok Sabha speaker &amp; complains against Union Minister SmritiIrani. He said t…,0,1
